(2,35,24)
(78,42,17)
(76,42,75)
(88,68,10)
(8,0,46)
(76,29,21)
(76,48,15)
(98,99,81)
(52,26,59)
(48,43,43)
(16,12,74)
(99,41,86)
(38,17,13)
(82,75,41)
(47,9,89)
(83,10,81)
(69,98,9)
(21,80,56)
(75,54,61)
(52,18,27)
(65,98,85)
(83,20,34)
(59,32,9)
(16,58,14)
(74,91,85)
(53,82,12)
(81,0,99)
(29,2,14)
(95,73,56)
(26,65,11)
(16,3,60)
(15,57,36)
(36,84,34)
(34,3,90)
(37,53,58)
(5,68,95)
(92,67,12)
(65,23,95)
(3,70,82)
(91,83,99)
(81,19,15)
(76,15,18)
(52,75,33)
(99,4,34)
(72,76,5)
(93,33,92)
(38,18,94)
(83,18,52)
(96,19,73)
(38,91,4)
(22,28,42)
(39,26,78)
(59,90,82)
(52,80,74)
(51,82,72)
(98,79,13)
(92,31,38)
(69,30,89)
(43,89,31)
(62,15,28)
(15,32,8)
(81,61,39)
(34,77,52)
(3,88,3)
(30,71,71)
(84,94,39)
(66,73,79)
(79,97,34)
(14,69,91)
(52,88,27)
(46,17,46)
(56,94,10)
(49,29,37)
(69,26,86)
(41,12,53)
(35,30,22)
(67,72,42)
(13,26,32)
(50,56,32)
(29,99,33)
(19,59,93)
(81,48,76)
(2,79,97)
(22,46,18)
(16,27,70)
(79,9,9)
(50,35,23)
(28,3,93)
(52,93,45)
(82,66,72)
(58,8,92)
(41,28,97)
(52,83,11)
(40,80,13)
(45,21,28)
(69,33,53)
(12,50,22)
(99,30,28)
(82,85,62)
(39,11,26)
(8,84,24)
(98,94,67)
(67,3,31)
(29,66,21)
(99,96,71)
(36,0,49)
(52,96,60)
(17,55,86)
(60,16,98)
(45,12,21)
(83,31,84)
(14,18,9)
(3,98,7)
(40,21,88)
(1,38,38)
(43,31,93)
(13,90,75)
(89,6,83)
(64,36,84)
(95,72,45)
(50,32,13)
(73,88,65)
(83,62,13)
(44,87,81)
(34,21,19)
(87,33,35)
(81,82,47)
(77,44,97)
(86,23,13)
(53,48,25)
(83,5,4)
(35,61,28)
(90,65,27)
(94,73,17)
(91,97,14)
(87,41,45)
(44,56,22)
(97,50,82)
(33,95,28)
(86,74,9)
(66,23,35)
(94,94,7)
(32,69,20)
(36,87,24)
(50,4,16)
(87,76,64)
(61,38,46)
(33,97,61)
(45,4,6)
(42,40,32)
(0,72,55)
(97,0,30)
(19,59,45)
(38,87,16)
(90,19,66)
(34,36,25)
(74,52,58)
(43,4,67)
(98,61,21)
(96,89,16)
(89,24,22)
(78,35,10)
(43,15,40)
(12,29,4)
(98,41,28)
(97,95,43)
(38,10,94)
(48,44,53)
(3,33,58)
(23,38,37)
(40,8,25)
(35,80,28)
(61,19,19)
(95,33,30)
(54,75,31)
(68,90,57)
(98,38,51)
(10,61,68)
(92,74,8)
(12,23,98)
(92,64,42)
(57,18,12)
(27,52,94)
(4,16,72)
(94,12,42)
(52,0,44)
(23,47,23)
(35,17,20)
(3,19,37)
(28,46,27)
(52,6,51)
(36,76,21)
(93,8,94)
(52,31,99)
(51,24,38)
(71,21,73)
(58,43,67)
(62,2,95)
(23,42,51)
(2,39,90)
(92,75,10)
(99,15,70)
(45,71,25)
(82,57,90)
(2,35,63)
(17,71,86)
(33,4,57)
(26,62,52)
(91,14,2)
(39,7,72)
(90,75,9)
(60,15,61)
(91,41,85)
(27,80,39)
(5,64,11)
(62,60,26)
(11,86,96)
(79,89,79)
(73,76,93)
(95,29,8)
(41,42,75)
(93,46,25)
(22,44,88)
(14,92,25)
(40,19,1)
(68,64,21)
(38,15,71)
(98,10,32)
(82,14,27)
(47,38,87)
(24,7,58)
(83,74,91)
(71,23,4)
(60,18,13)
(59,49,74)
(5,89,64)
(35,11,26)
(91,11,31)
(13,94,63)
(31,13,55)
(4,41,87)
(33,38,56)
(93,5,40)
(45,39,93)
(61,49,69)
(4,6,85)
(26,11,70)
(57,47,16)
(15,29,63)
(28,1,89)
(14,9,55)
(18,31,10)
(24,13,70)
(19,28,60)
(21,88,5)
(59,39,68)
(44,61,43)
(69,83,70)
(50,29,14)
(79,23,64)
(32,68,74)
(1,81,86)
(43,31,70)
(29,36,97)
(65,71,22)
(91,69,38)
(75,42,52)
(66,84,61)
(59,91,46)
(54,33,42)
(38,97,96)
(77,65,72)
(85,52,55)
(86,58,73)
(16,55,97)
(95,56,47)
(78,71,83)
(6,77,83)
(74,45,17)
(47,75,64)
(80,85,27)
(23,1,80)
(24,8,26)
(32,16,32)
(81,32,64)
(57,25,20)
(85,33,60)
(33,27,25)
(56,94,79)
(44,19,23)
(5,45,47)
(17,58,66)
(94,96,78)
(14,49,84)
(13,58,95)
(55,62,79)
(37,41,81)
(92,79,57)
(66,77,9)
(27,46,46)
(23,31,1)
(2,50,53)
(7,18,24)
(70,51,11)
(54,1,14)
(19,32,81)
(54,86,40)
(26,26,63)
(35,66,55)
(56,12,83)
(96,4,26)
(2,50,87)
(89,18,31)
(71,75,5)
(96,2,57)
(58,0,98)
(87,71,11)
(20,64,21)
(82,56,31)
(10,45,73)
(93,2,67)
(4,96,61)
(40,37,51)
(7,97,50)
(71,26,60)
(2,29,28)
(62,17,98)
(81,65,6)
(19,75,89)
(10,77,90)
(77,19,99)
(99,38,31)
(1,23,84)
(98,9,25)
(18,73,36)
(84,83,49)
(96,2,0)
(59,3,50)
(44,89,6)
(47,97,28)
(79,4,93)
(36,31,31)
(33,69,16)
(61,25,8)
(59,52,16)
(97,65,52)
(2,54,68)
(2,31,8)
(75,14,73)
(55,13,35)
(4,48,86)
(4,61,15)
(78,93,57)
(3,51,70)
(31,45,45)
(71,93,43)
(88,30,15)
(84,10,28)
(77,79,94)
(66,67,14)
(80,43,49)
(9,45,65)
(71,96,45)
(22,89,11)
(84,3,35)
(75,66,43)
(97,61,75)
(37,17,21)
(70,89,45)
(22,39,54)
(6,21,30)
(88,85,43)
(78,24,85)
(31,27,29)
(89,11,32)
(40,96,77)
(44,67,82)
(5,95,53)
(57,92,19)
(33,48,16)
(96,49,62)
(43,12,22)
(75,86,71)
(37,18,60)
(71,99,94)
(45,79,12)
(34,78,49)
(52,22,57)
(88,84,89)
(77,83,79)
(12,74,83)
(16,72,70)
(59,4,27)
(70,53,51)
(19,67,8)
(91,87,63)
(16,48,34)
(24,42,77)
(61,67,33)
(19,20,68)
(68,60,8)
(6,93,75)
(0,37,52)
(38,61,27)
(16,74,26)
(56,59,71)
(60,39,33)
(27,71,10)
(67,67,93)
(49,76,81)
(23,78,39)
(76,20,57)
(86,37,0)
(28,2,2)
(10,90,28)
(67,9,43)
(64,76,54)
(19,60,58)
(85,8,56)
(50,88,17)
(67,40,64)
(61,12,37)
(41,3,89)
(70,62,75)
(64,73,49)
(21,89,54)
(68,60,15)
(92,16,78)
(94,36,8)
(10,28,29)
(61,86,59)
(32,5,94)
(54,30,78)
(21,40,35)
(65,94,49)
(14,98,81)
(70,42,26)
(92,91,3)
(74,24,3)
(18,69,24)
(88,81,5)
(32,76,78)
(70,33,91)
(77,80,81)
(37,48,86)
(85,58,51)
(90,35,80)
(68,3,1)
(58,72,68)
(29,59,15)
(59,38,60)
(25,59,67)
(41,26,41)
(51,29,79)
(41,92,21)
(48,59,92)
(7,92,36)
(73,95,24)
(15,0,34)
(68,51,33)
(1,28,63)
(56,88,18)
(71,67,88)
(79,64,34)
(97,7,3)
(59,36,0)
(54,80,0)
(14,24,89)
(31,25,71)
(54,92,35)
(82,8,43)
(85,23,35)
(4,59,69)
(8,11,66)
(83,20,43)
(9,50,53)
(26,60,95)
(59,29,5)
(55,73,4)
(79,10,37)
(88,56,70)
(90,63,69)
(18,73,92)
(57,62,62)
(15,38,28)
(27,3,7)
(44,77,6)
(38,37,22)
(69,56,72)
(19,1,83)
(64,79,1)
(55,34,83)
(78,53,81)
(23,87,23)
(29,5,72)
(40,33,57)
(96,27,27)
(33,62,5)
(96,14,53)
(4,99,14)
(80,93,62)
(87,29,98)
(2,87,7)
(4,42,22)
(82,46,3)
(10,22,3)
(22,93,32)
(37,18,56)
(16,55,84)
(57,30,20)
(5,46,99)
(52,91,52)
(90,22,50)
(39,76,43)
(28,48,85)
(54,86,11)
(44,20,13)
(35,5,82)
(14,46,25)
(5,74,93)
(69,89,1)
(2,55,65)
(35,84,21)
(9,31,69)
(43,49,91)
(3,60,50)
(68,13,51)
(3,24,30)
(60,10,90)
(35,84,30)
(33,12,61)
(98,11,4)
(47,23,6)
(2,78,11)
(76,43,37)
(27,11,66)
(90,75,9)
(53,32,59)
(94,76,33)
(12,66,86)
(91,95,89)
(20,49,12)
(3,35,45)
(11,45,14)
(41,24,93)
(91,58,69)
(1,32,45)
(80,51,65)
(37,16,96)
(52,43,52)
(74,34,12)
(55,98,36)
(60,67,94)
(47,55,36)
(87,72,69)
(47,39,79)
(42,62,65)
(83,79,90)
(80,83,22)
(96,29,86)
(64,72,91)
(36,21,91)
(49,95,79)
(74,39,57)
(86,31,61)
(12,16,56)
(9,65,61)
(78,65,10)
(69,68,28)
(6,85,40)
(85,22,22)
(45,36,57)
(20,74,18)
(87,74,86)
(43,11,82)
(52,90,54)
(16,68,15)
(47,22,87)
(99,93,43)
(55,1,65)
(88,51,52)
(89,30,62)
(78,57,90)
(65,15,43)
(1,94,52)
(26,59,78)
(62,30,58)
(7,46,16)
(38,42,86)
(20,85,95)
(89,26,96)
(19,83,57)
(20,81,91)
(96,42,16)
(42,47,67)
(99,61,82)
(69,46,57)
(93,54,68)
(0,32,26)
(26,47,35)
(26,75,23)
(16,81,28)
(21,55,80)
(38,2,31)
(94,2,30)
(31,34,72)
(7,24,99)
(83,16,37)
(63,24,92)
(18,99,9)
(89,94,91)
(24,12,31)
(47,51,6)
(19,45,6)
(72,52,64)
(23,71,43)
(84,30,72)
(30,6,42)
(78,79,3)
(86,39,0)
(16,51,20)
(69,20,41)
(11,99,6)
(84,71,74)
(44,69,83)
(53,9,37)
(54,48,18)
(61,83,10)
(55,30,39)
(84,8,7)
(47,33,32)
(41,76,48)
(41,35,20)
(12,69,14)
(79,90,22)
(82,58,16)
(89,57,26)
(88,24,24)
(44,6,71)
(48,28,94)
(67,47,91)
(37,74,55)
(18,35,2)
(21,83,30)
(18,86,22)
(21,8,42)
(65,35,64)
(90,64,28)
(41,59,8)
(96,93,20)
(64,39,88)
(73,32,1)
(75,56,5)
(51,35,92)
(57,9,39)
(3,17,1)
(89,20,48)
(92,33,62)
(6,44,99)
(8,1,82)
(88,93,31)
(61,98,57)
(68,43,99)
(73,21,26)
(63,7,73)
(41,21,58)
(11,16,68)
(61,68,9)
(65,61,19)
(29,8,52)
(30,74,63)
(35,74,54)
(47,84,81)
(48,18,85)
(15,82,91)
(7,80,46)
(87,34,12)
(65,4,48)
(93,69,33)
(64,64,57)
(5,22,80)
(43,63,48)
(96,25,1)
(42,63,68)
(71,65,26)
(49,79,4)
(32,81,67)
(4,25,31)
(74,10,1)
(88,11,39)
(62,86,74)
(43,13,25)
(0,77,33)
(98,13,94)
(17,52,36)
(8,26,77)
(43,81,0)
(64,91,0)
(13,48,42)
(79,54,50)
(7,9,66)
(22,91,26)
(68,24,90)
(5,13,45)
(59,9,55)
(14,23,35)
(48,28,78)
(67,93,49)
(28,77,68)
(59,92,62)
(87,35,7)
(23,88,87)
(79,49,34)
(76,52,30)
(25,21,99)
(98,5,36)
(49,58,15)
(84,74,93)
(73,86,82)
(16,78,96)
(28,8,49)
(23,25,88)
(66,52,51)
(32,6,13)
(43,8,56)
(64,12,14)
(4,96,34)
(76,15,40)
(1,0,6)
(93,93,16)
(92,3,37)
(36,99,62)
(51,1,70)
(69,76,37)
(92,3,88)
(24,51,62)
(31,49,67)
(76,65,81)
(33,72,20)
(71,43,84)
(4,42,21)
(40,32,11)
(9,28,39)
(81,63,73)
(35,65,44)
(78,81,82)
(85,45,45)
(34,54,51)
(36,91,44)
(39,75,27)
(73,77,65)
(9,70,19)
(41,68,27)
(33,17,73)
(38,18,71)
(59,31,2)
(54,13,26)
(34,24,10)
(37,32,41)
(11,88,87)
(66,64,2)
(51,22,26)
(6,97,48)
(52,82,53)
(83,81,78)
(67,39,0)
(24,40,77)
(1,38,29)
(60,24,33)
(61,77,72)
(97,3,8)
(53,78,86)
(64,92,21)
(48,21,78)
(45,29,36)
(28,67,72)
(86,15,47)
(18,20,28)
(14,10,35)
(65,69,13)
(80,28,68)
(31,10,3)
(59,26,79)
(96,7,61)
(15,7,32)
(35,43,31)
(77,30,41)
(66,65,33)
(25,91,41)
(10,11,92)
(86,28,21)
(91,56,24)
(60,33,19)
(82,95,54)
(81,77,40)
(71,8,13)
(13,65,49)
(19,92,25)
(89,78,2)
(53,67,7)
(10,78,99)
(78,74,30)
(14,20,38)
(68,5,32)
(39,33,22)
(14,90,41)
(44,97,54)
(27,46,4)
(7,37,7)
(79,99,28)
(69,31,2)
(62,72,35)
(17,5,84)
(40,8,39)
(14,84,44)
(98,70,46)
(82,98,24)
(29,45,4)
(29,29,46)
(22,52,26)
(66,56,50)
(92,11,65)
(45,3,63)
(99,44,52)
(86,87,16)
(12,46,0)
(62,55,15)
(29,13,43)
(68,77,52)
(87,16,39)
(35,46,90)
(34,78,52)
(51,43,3)
(50,28,20)
(30,45,43)
(59,97,21)
(17,48,93)
(11,11,63)
(18,77,9)
(82,33,88)
(50,57,48)
(58,62,86)
(14,86,84)
(95,77,13)
(68,34,68)
(13,36,76)
(85,19,65)
(41,23,65)
(12,36,23)
(62,21,78)
(16,57,33)
(83,24,52)
(7,55,45)
(17,96,58)
(40,58,71)
(27,88,78)
(41,34,87)
(43,1,4)
(37,12,12)
(54,93,2)
(64,49,71)
(35,30,66)
(74,83,89)
(78,55,55)
(89,47,46)
(50,96,47)
(42,2,90)
(0,87,95)
(7,53,49)
(38,25,4)
(70,25,98)
(4,68,77)
(68,61,58)
(3,8,14)
(25,87,88)
(15,93,90)
(40,31,8)
(99,62,51)
(49,80,33)
(91,38,38)
(15,40,9)
(99,55,75)
(3,22,22)
(65,76,64)
(99,80,26)
(53,36,21)
(25,8,3)
(38,0,0)
(31,70,14)
(99,0,83)
(5,92,40)
(95,71,20)
(2,18,30)
(92,87,50)
(77,50,68)
(20,94,37)
(31,70,24)
(66,53,22)
(22,48,83)
(50,33,50)
(0,12,16)
(28,2,8)
(70,84,8)
(79,3,22)
(80,91,84)
(77,57,61)
(25,79,55)
(2,28,94)
(30,56,36)
(41,95,18)
(6,35,92)
(91,66,90)
(67,56,57)
(19,49,97)
(69,64,69)
(9,70,29)
(79,63,76)
(95,13,32)
(45,86,73)
(6,40,86)
(95,51,41)
(17,73,87)
(76,38,41)
(26,0,85)
(1,30,69)
(86,78,27)
(46,19,13)
(3,34,53)
(25,52,61)
(69,63,64)
(21,75,99)
(25,91,28)
(12,93,28)
(13,28,47)
(44,42,44)
(66,70,72)
(46,14,40)
(93,81,21)
(11,37,35)
(92,46,35)
(48,41,96)
(84,42,27)
(24,63,75)
(88,36,41)
(46,51,8)
(83,61,46)
(40,54,71)
(41,88,32)
(70,8,52)
(12,39,89)
(43,8,12)
(10,75,1)
(77,86,46)
(84,3,81)
(72,59,66)
(81,29,30)
(38,6,67)
(12,31,25)
(75,13,35)
(17,60,56)
(84,90,9)
(11,43,67)
(1,34,48)
(1,47,54)
(39,36,3)
(24,15,17)
(49,41,65)
(65,76,10)
(95,18,92)
(78,73,91)
(32,71,7)
(45,43,2)
(64,95,7)
(3,47,49)
(26,29,97)
(72,57,74)
(70,16,94)
(2,99,8)
(14,28,19)
(51,79,5)
(80,95,94)
(31,96,82)
(25,69,5)
(70,55,13)
(90,45,28)
(37,23,2)
(94,63,31)
(10,64,71)
(71,71,90)
(26,74,92)
(21,68,91)
(53,36,66)
(27,2,11)
(30,28,30)
(4,14,77)
(78,75,34)
(38,61,63)
(57,82,2)
(5,98,79)
(16,42,17)
(58,87,9)
(9,76,12)
(6,86,60)
(13,6,6)
(66,28,38)
(43,95,79)
(1,13,30)
(74,46,78)
(26,69,7)
(37,25,66)
(72,23,81)
(49,19,31)
(41,77,82)
(17,42,94)
(21,81,90)
(15,38,17)
(17,53,18)
(92,23,92)
(86,57,57)
(99,41,39)
(14,27,40)
(90,44,73)
(67,42,63)
(11,2,66)
(74,69,81)
(39,6,28)
(47,34,71)
(12,17,28)
(80,88,48)
(9,17,47)
(88,20,54)
(36,0,72)
(35,88,18)
(77,22,31)
(69,24,13)
(36,88,65)
(24,98,33)
(44,69,39)
(98,74,30)
(62,2,68)
(3,49,39)
(96,89,16)
(38,11,26)
(69,44,6)
(34,48,76)
(97,96,29)
(92,5,58)
(11,29,10)
(10,63,41)
(48,77,1)
(3,13,35)
(46,62,15)
(35,16,34)
(93,76,62)
(31,0,18)
(31,46,40)
(86,92,17)
(9,22,11)
(94,11,16)
(15,39,4)
(89,18,8)
(40,12,18)
(41,57,7)
(43,26,56)
(98,19,9)
(91,64,35)
(99,57,94)
(46,1,87)
(68,99,16)
(77,25,4)
(27,24,10)
(16,64,61)
(28,20,69)
(2,94,26)
(16,55,93)
(38,53,79)
(62,9,47)
(0,87,14)
(26,21,86)
(35,76,19)
(94,45,85)
(90,80,88)
(83,4,57)
(81,49,62)
(52,52,35)
(58,42,84)
(83,97,77)
(61,31,37)
(86,29,51)
(86,2,66)
(52,97,71)
(59,6,53)
(14,53,1)
(77,96,72)
(66,45,9)
(34,40,81)
(56,67,64)
(75,5,86)
(86,89,63)
(67,17,93)
(10,33,19)
(51,20,10)
(92,56,97)
(20,55,40)
(61,2,78)
(63,61,72)
(18,92,22)
(3,39,42)
(81,37,13)
(18,78,71)
(39,84,40)
(67,6,41)
(92,33,62)
(81,13,85)
(36,66,87)
(55,59,25)
(39,93,49)
(39,87,52)
(61,31,11)
(25,98,73)
(74,66,77)
(2,29,89)
(11,39,60)
(73,5,7)
(86,7,69)
(13,32,58)
(61,1,17)
(45,9,22)
(16,73,96)
(0,69,19)
(67,55,21)
(11,40,51)
(80,11,89)
(69,48,13)
(63,78,8)
(98,36,51)
(2,7,75)
(69,97,38)
(3,85,93)
(74,22,42)
(32,78,32)
(74,33,43)
(42,39,3)
(68,24,67)
(0,14,15)
(2,42,63)
(19,70,94)
(44,9,63)
(24,2,62)
(92,90,68)
(95,86,48)
(51,3,27)
(51,6,82)
(70,72,52)
(97,21,48)
(39,26,23)
(21,98,26)
(71,88,14)
(15,25,41)
(89,79,88)
(63,39,13)
(55,0,77)
(86,59,67)
(83,65,80)
(68,48,15)
(68,76,97)
(98,81,14)
(86,87,75)
(88,72,89)
(21,66,48)
(8,99,55)
(14,54,72)
(10,90,13)
(97,57,98)
(77,41,43)
(64,47,58)
(19,67,18)
(48,90,4)
(4,49,46)
(12,72,89)
(81,14,35)
(2,31,62)
(77,27,0)
(75,78,80)
(20,16,13)
(86,17,31)
(23,25,2)
(70,11,33)
(28,20,32)
(76,37,70)
(84,96,11)
(80,36,22)
(76,22,47)
(43,31,78)
(3,70,73)
(9,17,49)
(45,70,1)
(51,1,2)
(55,70,3)
(57,60,90)
(22,55,87)
(10,80,98)
(49,65,23)
(11,79,40)
(31,3,40)
(38,20,92)
(74,63,21)
(97,37,2)
(48,98,65)
(32,30,95)
(35,38,81)
(50,91,27)
(48,43,44)
(89,99,16)
(61,70,68)
(9,31,76)
(85,50,15)
(61,7,11)
(41,92,22)
(99,5,20)
(62,7,65)
(84,82,13)
(15,15,79)
(12,49,65)
(11,70,30)
(85,9,45)
(86,52,80)
(11,16,5)
(36,76,27)
(19,97,24)
(84,36,51)
(89,55,40)
(12,41,92)
(2,76,96)
(18,12,54)
(9,0,37)
(96,23,72)
(90,32,10)
(98,61,44)
(9,30,26)
(91,98,21)
(14,89,28)
(71,70,77)
(73,64,84)
(40,40,73)
(36,13,76)
(62,74,35)
(70,18,58)
(27,87,92)
(55,2,18)
(51,73,17)
(16,44,85)
(35,1,40)
(82,3,86)
(86,57,47)
(16,93,88)
(56,24,85)
(48,7,10)
(82,40,99)
(27,10,49)
(88,70,17)
(39,35,51)
(66,48,55)
(7,15,4)
(71,3,23)
(81,73,19)
(87,68,71)
(44,87,3)
(92,24,18)
(72,73,54)
(5,38,76)
(54,48,14)
(93,51,37)
(1,79,7)
(82,76,13)
(50,53,16)
(98,65,22)
(28,33,5)
(23,55,9)
(16,38,2)
(89,63,12)
(78,51,17)
(97,9,94)
(35,92,7)
(12,49,52)
(59,81,59)
(99,87,37)
(99,30,64)
(72,78,33)
(49,80,45)
(53,31,78)
(95,7,29)
(97,64,6)
(44,59,96)
(72,94,94)
(72,29,23)
(46,7,93)
(84,11,53)
(3,60,34)
(12,66,95)
(27,96,63)
(37,22,57)
(14,47,34)
(59,17,60)
(96,1,67)
(22,0,40)
(50,57,69)
(10,16,65)
(45,50,30)
(44,88,95)
(49,39,47)
(81,36,85)
(55,6,66)
(88,53,49)
(98,11,65)
(27,8,51)
(44,74,10)
(66,63,55)
(55,48,60)
(39,58,64)
(22,54,86)
(87,4,95)
(65,88,66)
(33,78,40)
(15,14,12)
(66,50,57)
(40,41,40)
(18,65,4)
(21,75,78)
(59,87,91)
(64,13,75)
(93,30,85)
(30,98,37)
(72,31,39)
(71,23,53)
(55,47,13)
(15,12,86)
(48,73,43)
(68,73,34)
(5,2,80)
(93,3,18)
(69,9,57)
(72,36,28)
(35,68,15)
(9,32,48)
(25,28,28)
(23,53,15)
(23,46,96)
(67,6,66)
(56,69,58)
(46,1,77)
(27,90,57)
(70,62,88)
(47,75,14)
(3,76,18)
(27,89,94)
(83,80,57)
(36,23,95)
(32,42,46)
(59,99,88)
(85,17,82)
(37,80,38)
(72,54,59)
(32,95,24)
(11,94,80)
(94,56,45)
(50,19,21)
(20,20,28)
(99,40,69)
(4,37,41)
(72,19,27)
(79,90,4)
(74,72,86)
(14,96,33)
(87,38,84)
(96,34,63)
(44,17,72)
(78,85,7)
(84,11,91)
(9,56,71)
(6,16,16)
(80,23,40)
(63,86,39)
(87,50,79)
(53,4,75)
(57,10,95)
(26,54,22)
(80,98,88)
(56,30,46)
(83,30,63)
(41,96,87)
(9,23,83)
(93,75,69)
(31,54,64)
(12,4,57)
(59,8,17)
(41,60,46)
(55,86,9)
(56,98,82)
(33,1,23)
(38,1,49)
(61,17,96)
(13,92,73)
(65,58,19)
(73,78,42)
(92,53,82)
(84,86,32)
(82,45,2)
(15,25,51)
(18,15,83)
(1,58,85)
(96,47,52)
(3,48,3)
(19,86,65)
(88,62,46)
(22,10,97)
(10,39,78)
(64,44,74)
(72,51,75)
(20,62,98)
(79,73,62)
(2,64,31)
(19,51,91)
(94,68,92)
(41,72,98)
(72,66,55)
(79,22,42)
(95,11,15)
(37,44,98)
(34,84,25)
(85,45,97)
(18,97,46)
(87,95,22)
(40,59,81)
(17,51,34)
(21,4,93)
(93,83,74)
(15,57,92)
(45,71,11)
(55,95,3)
(19,81,25)
(2,66,91)
(10,34,54)
(84,27,98)
(25,54,12)
(24,17,89)
(67,1,55)
(78,14,12)
(81,50,58)
(97,33,92)
(91,59,35)
(35,65,15)
(82,23,67)
(54,80,33)
(14,41,7)
(45,52,52)
(90,27,58)
(5,87,98)
(47,61,56)
(89,38,19)
(41,2,47)
(16,46,7)
(97,55,49)
(3,30,50)
(6,55,11)
(77,61,9)
(22,89,76)
(28,62,11)
(58,92,49)
(94,83,40)
(15,67,77)
(18,14,3)
(86,95,97)
(98,3,74)
(90,74,56)
(65,91,86)
(17,26,44)
(8,17,56)
(73,61,40)
(34,89,55)
(78,43,3)
(99,18,99)
(44,5,5)
(1,14,48)
(52,73,63)
(66,42,24)
(69,44,34)
(70,61,98)
(75,50,97)
(57,9,56)
(34,45,13)
(75,22,77)
(12,94,10)
(12,41,65)
(11,77,39)
(60,30,47)
(60,63,38)
(59,11,98)
(13,61,31)
(91,21,73)
(45,14,76)
(70,12,24)
(70,91,43)
(79,19,38)
(86,40,97)
(57,45,50)
(30,51,94)
(55,73,71)
(17,65,5)
(51,20,34)
(6,44,96)
(83,4,59)
(18,49,29)
(99,30,49)
(3,9,18)
(18,87,88)
(22,52,68)
(63,15,47)
(22,56,92)
(12,32,35)
(64,72,27)
(5,13,35)
(69,89,29)
(51,87,56)
(30,60,23)
(3,35,94)
(45,7,22)
(97,38,20)
(80,28,81)
(18,43,74)
(18,28,37)
(8,36,58)
(85,31,80)
(50,95,37)
(10,17,4)
(90,66,75)
(23,77,47)
(80,0,42)
(34,0,65)
(26,91,62)
(16,41,51)
(32,33,83)
(98,70,4)
(55,43,52)
(84,56,80)
(4,13,8)
(52,33,16)
(78,14,8)
(18,98,76)
(5,34,8)
(3,90,57)
(61,44,62)
(66,17,20)
(73,98,46)
(92,81,54)
(31,52,36)
(60,9,25)
(1,7,18)
(73,88,38)
(2,10,14)
(2,87,81)
(40,19,39)
(8,78,68)
(97,22,99)
(62,73,58)
(79,16,59)
(31,97,44)
(75,58,15)
(71,56,4)
(18,25,82)
(14,22,7)
(42,98,78)
(54,71,48)
(96,29,56)
(4,44,66)
(55,30,97)
(97,76,28)
(7,72,46)
(54,63,6)
(97,92,96)
(14,89,59)
(11,71,34)
(9,6,22)
(44,59,44)
(19,65,75)
(4,80,41)
(91,6,46)
(61,3,46)
(21,91,74)
(81,62,81)
(36,81,15)
(32,78,40)
(67,26,42)
(22,15,35)
(5,98,68)
(37,54,7)
(45,34,25)
(92,67,31)
(24,66,67)
(30,77,89)
(8,23,12)
(36,99,10)
(62,85,95)
(91,74,92)
(96,43,38)
(86,86,91)
(78,81,69)
(95,37,22)
(48,13,8)
(80,94,42)
(15,19,0)
(47,76,55)
(45,80,3)
(74,99,41)
(92,47,66)
(29,11,48)
(74,88,53)
(19,67,12)
(30,80,96)
(72,78,34)
(86,99,36)
(55,82,18)
(29,61,34)
(53,17,11)
(50,63,28)
(15,61,9)
(67,77,83)
(28,5,11)
(89,56,68)
(98,41,15)
(42,73,30)
(95,81,61)
(82,40,83)
(82,86,38)
(81,56,69)
(17,58,23)
(21,86,47)
(11,87,54)
(66,50,53)
(64,79,56)
(97,91,13)
(46,19,47)
(21,22,47)
(25,56,6)
(88,26,70)
(45,64,73)
(71,69,90)
(92,49,39)
(44,46,46)
(25,84,91)
(48,18,65)
(88,86,91)
(13,66,20)
(96,82,91)
(86,21,30)
(6,17,2)
(63,68,98)
(44,11,17)
(71,66,31)
(29,39,22)
(38,86,58)
(65,33,33)
(65,54,8)
(50,7,33)
(7,1,84)
(51,6,86)
(53,63,46)
(57,20,9)
(33,34,37)
(78,48,99)
(77,67,47)
(52,85,23)
(40,62,3)
(41,8,55)
(33,91,98)
(85,75,16)
(81,33,34)
(81,81,26)
(24,50,44)
(50,97,45)
(47,59,38)
(75,74,54)
(34,69,84)
(88,91,62)
(80,30,18)
(48,83,51)
(25,0,55)
(4,12,90)
(87,39,42)
(28,32,22)
(1,17,63)
(90,84,1)
(89,75,72)
(64,75,59)
(37,88,66)
(47,3,63)
(41,85,84)
(23,64,82)
(68,8,73)
(1,90,63)
(21,33,88)
(96,58,8)
(47,95,62)
(96,60,14)
(14,34,94)
(91,8,65)
(95,43,42)
(4,8,70)
(16,4,45)
(33,99,92)
(89,43,39)
(25,63,29)
(6,72,9)
(8,70,81)
(20,45,89)
(46,21,7)
(87,41,94)
(14,72,7)
(0,55,18)
(1,11,15)
(9,27,74)
(57,17,62)
(89,16,4)
(82,28,88)
(89,89,70)
(95,4,99)
(94,7,50)
(14,97,47)
(71,63,8)
(27,51,26)
(99,16,38)
(3,25,87)
(24,66,58)
(69,72,47)
(75,83,34)
(69,21,54)
(54,40,65)
(25,87,53)
(58,98,1)
(51,24,35)
(31,91,68)
(18,72,83)
(67,55,64)
(82,27,52)
(45,15,99)
(41,23,60)
(14,93,16)
(89,31,64)
(16,50,64)
(35,41,89)
